puuid,summonerId,summonerName,riotIdGameName,riotIdTagline
rDe7N7YmD23COJs6LwN8c2OQ5etuvOZ9ilgwvcMduz9y_P84oXXnXxTAH54FsA9MWCqAo5Oe440K0Q,e3veDzSBhHID1ttGkbPufYIrfspOtksHcRLLlUPRckoW_yk,neuralplasticity,neuralplasticity,BR1
1MdUxpl5ITv_0Hu39TFducO_goVHhWAjbdk5xo3Sc-8bav1ht_yTmfwqJS7QB_d79OSd0Gd_xZwtRA,sbUoOmdr8hYB6q4UoFCMYZN9o-_PZq81oQvjaw_2S3wRNw,l Link l,Link,6517
2FZjRo22QbRNb38dLE8idF2M3P0FdtyjLIe17b9u0avCyyV-1WPMkBeBjmGmcsWSCxnRlkuGB_8b7A,0fhEJRFfB6ynxCKa4HNAd5T23CD9mbEthJBdk6_wZfTNew,tadeceboo,karakuri circus,neo
MLVcLwhLYs5d44O3ieuz5sMez-RHNmNStyLhN6OsWXJByG56Ozk9zHUqZiNaAf1WSPSkQk-SxlF4Qw,3sUrfjTezOef28KrE7d-FjzOnp1Vvu2EA928-y6UP8a9TlU,L9 YONEXXXX,MUFFENZADA XSQDL,zzzzz
gjS_aWpGXg6S9VBJm8i3rpbm5gtMceD8Nx1FnfWt7_thYoKxFYBWGJqXd_6o8-Jwjz5i6tc5cx4GxQ,iOHRub4AVn14u_pgwOP-7Q8Vzm9wA8TyBJAqxsayw1DCmA0,nevam,Volumia,0000
rKQ-QuaQNexQCrW9U-CtOnTPR45IjJvBKB8IIFdmAb80KtUVmPGoMRBl7XxJ9B61jpkGTk60PHz8wg,nacwAC4fj1RCw5J851KeNt_NNVqq-7il-MTxoudJUTqhPo8,Tengalos,Tengalos,BR1
gn3-HkZnR_CACiXkOoCbQIVxz6qJ6fHu2F1KQTNCZnPrKJ2IT78O03qT-OnbZsJdl0Pozr0CIImozQ,g1eYNBMOMazMASZtWRqthVEkGZvrGvrbu98QocZbw6cI5pdcTkjiFI-anw,Cafetão,Cafetão,BR1
1G6CjFE4fceFvBQ0zP3gljqDJPrKelGgWj_KFMGyLlRrTL0qPYG-mM-RZ-Fdcqc5XjG1ukYis1wA2w,TJLaVmdlyFGit-UFOBEw_k7TadRQ0CCE7kWzCOEFUQWGNzI,Tiago do rock,Oh Klahoma,SeaBr
03cKOjIIlDIcVsbNZT7u85raAWv-jzO9QIfTGzkLQieSj9B2hVy7vu-g7RiNoJGWmLgNBOiCmZTkig,IPDne7dQU2Ftgi7nCwgADabMt1kBMlkbvryHvobY7b7UVsw,Rafêu,Rafa1312,1312
Y1XVue5Dma4kAAyM_eh7Guwb0WDvcU3cBcF7peATUTfSytL6Zi8-Ov2vL1J3BoVrEdvKvFGITVXX-A,QCtW0dABVmyytYgjyAdiRapwSVRlv_NGW-AfSoeCU8d6cA,Ratos do punzão,Ratos do punzão,RATO
G06dLYVbR-ogb7KMCP-ZCiGnizrT-DBf9Jc94DWhtCiKLl4xVcLQh65fstgfJVh8iBl_7j7lNa01IQ,Cu7xapdrOkNqDHQyA9RAr3TyfjubUXClLnP8zCzExiC-I6A,Barte,Barte,BR1
J8iZOSyfU9n0c2jAIedzSIEX3zbATDis-bCzOtqhWKvYljE1BxfqTQEgwD1SkSPHiDnKoTizu8pZRg,nYBpedJu4H2Y5wJJ3y4TqCofjdgQ9t0ycwHXgafywDpHSQ,FX Baldan,Baldan,BR0
rZHkGd4mPqSJN-tV2xxiIKoHjtkJgiNTFQsP0FwjDKhu0cKmke6FdD0fQ4DPw5TIcYTd88eD_zCxQQ,q8zvB5NN42GCUgr1HzwfzWWhkhVlEJUhyZG9n_LHCPtcUg,VÁGABUNDO,VÁGABUNDO,BR1
4JJ6w4epdzXMcxiSQOiaCHVnPue-34hbGrImyeSJcAy0b7FWKQNd-SapF6AKTwbh7TQAkM9_M8SHSA,J4ZpohHG4uEF0egJ2-0p9zVyith-DiZkkJSQAZjDdpQxh3FP95WwpeQsVw,gym girl,ilyand,and
koGMjuJpumzo2TTLGZZCECJorWEULUwa0N3xGB1u6ECm8UWNm9oOD6FDYwRTd9otHHIpVJ15hrB55A,a2Qy8hQZDCcMfLljL0TumyMbBicsREOvO7EvviAuJd7f,yeb,bey,0502
PeH4scP-4pCX24bEHKOAwYFVxGM7VUE1l4ja18dahIcp1Rm1u-NS8KO-L_of-Bp9X-bfVTBL3uj94w,7ETeqCRg7pNqmv9mGp2Sn_gffohuWTEZKMM5YTMF5NMYUPc,FenTrel,FenTrel,тоска
act1qHZux9KH45hN7vMDfJLFOzr_hzPqZGz-zfqohoU3Qqz9xoKBHb6v9MZoI959EFmSUcVuxwC73Q,WpUHBx2351e4jGPKSgRGJrBcSya-IINvi-r3cvqb-GfeZQ,inescapable,inescapable,BR1
qvmMhJcKdSUyIeJvqAMHs28yVzcO_pzAEZ-Xz5xUX-7EC6e97RpGBDF8XKa095wh5wKwCAntrdERoA,WjC5vIACjc6TevSTFI49dKdKWP8PPtjfSQuEbKZnkTEd8YQ,Fã do Neymar10,Fã do Neymar10,BR1
TkgLZfpEYaCA8jezZJ5yDPNPVl9mt53SV5MxHjJFj2CGxwpcRxyOLd0hcyRBNuOFrvbb_dIYmjsWcQ,zFXtGpRn2mf9n4mwklF8AlcdFE-7wXofzhsNoE5ZW_VIXQ,Daniel Criminoso,Daniel Criminoso,BR1
y3BtSRzfnwlaPg_3jzNKJWrRn8xVENYbhGKWWKnFaKpt-wjwGnU9prAB9dMxRoQU6lO0WMHO8fB56w,FNy3KI63y67KHSF-NFGP8r5PIDrXcqSiytf6PsteNBJlNA,Ellie Säpatão,Ellie Säpatão,BR1
3lvzyVOgWtThdjhhW9DZZIVPr4iaGZpltT7GjKJI5daUQc3yQvi4WWaoELbZU3NB78vSJTz-zLlSWA,LZE-yn2-p-ZCkIbhbBcWJpi1rbLdvokQTljG-k0C-K7ddyibPLTvH12v2A,OMH Aomine,mine,Zone
85ndWSCEu75dPfR6y1YCP7pLk7oYZtzQSpBtt_hGd6TS-QDsDwV7FQs1UUXTCUmz2I9LCd1uG1AUUQ,Td6TzZ7w0JI8d8g1V05BSQGe-TRb-rUiJ4hG9K3BfXMguaE,luizao10,luizao10,BR1
WmjlWDHCmYAZFwjLCEmoaEaGRBnsPw4dQ_KFyHDtRpnzk6_AAVWVLZy9CGwf9Oxr4As3jVW9nbwa9w,k00Nh2Yo16q1OHRiMFgi5kErU9ww66pkzr36sb2JFb2gcpyab03eu8cvNw,Lovegood Tears,Space,Lux
Ln3OmgLoVDs8TDN_M5ijS3M4XXW8RXBuYFF86eoV-UpdXQl5pI6iBmWCbduvnWVC2Cmf_r03A3-Eww,whIwu7_u3PBi02Q5Ah_JZ21BSXjTg7axcv2BaCk8DVKkXw,mid666x,P B O,REYNA
bfyEm7xQfpCDg1fhQgVXghQfwVo7Gdc-LTRTLBC8LpQ7YVP-sRir8YPRugQSS3K4PkWmhy6jnJs1kg,O6eJ_L_4xpKdB6R0q2X1iz-jqOX7CYecTGe77lqNTJ_a4s_8r_Ph6FeiKQ,gumayusi 11,ticpho,ADKNG
uRGWJczd9cQaw1U5GC-CzN4onLXUl-8pCrI2nARAqkqCmyFbF9EAZzULhQEn4Qsdr39bz66k4fS8gQ,OOMQZYPmIkmhqiBLg8oTIJnJ6mOuM4cIx87poq5a6rvxuQ,ANIME FLA,Rodinei,CRF
Hy-zp5IzB-ORNxZTTI8Xz1ML8-bgAy-OdCCY_Muv6tKBd2eLYHRLOWUZqCTWi9sBJiTGuiUZvIZsQw,V5G5EBbEtP-_Z86dvdBi_5Lg_-G7gvcCzGpurdOuT-V_WNA,digital angwl333,vampiro,333
0ocCJEbEgaLpBHGvBzoZhCMoZ6pGum_6twKqgVhyFgXkU1J2Bx3MRFKDjZ6bRRv5nUFzmi4tvEmBfQ,EJMo75yih7mlkdtJbOCu73iSR_PapFeKkleI3iuoNTf2Ig,Marcos Monobola,Marcos Monobola,BR1
oadibYJA6h6mW845-mV5vxYMkDRe6n8jTNqj18b4yJcNkYfMgr7Y6Vv0RoHVL_VRMDSUP0qsb2v5Mw,gDcZ1o1MmNSJ5fbUaQkI38Ntt_Sfj-lFpec_Igs9IOz40A,T1 Mek,Twitch MekLOL1,MEK
MUM575JJbvR18yKq3cAgGd1PFp28cGfrUxMjlK0K9fL9P2d4Mic40ktlk-7JSzKQNIytq11UYW9iYA,uLWoWJ7BgqApj9YUSr-AEW1PFgw4bjXuBt5jP_lcIP37s_Y,Helvegen,Helvegen,ekko
PVjvJ-8EGtbqF5qRexXJydMgTHiICjBYU9stLKuAst1_chelEsj0x9Hqv_stsDCLX9rIxeV91PJ19Q,vLDkGcio5kl7UWtEpw2lOLbRO4DDF8j8cj8f-4nn3ffGmBg1aY16J03NpA,Empty and Sad,Magossi,0000
z98QExQ9ULx1en11QIuFa2dQMqm1uvfwHxOI66sCbb9iWjgI08yNgya0T6GDCTdvh5mUOG05AbQ8FA,ffAxtwaDdj1pWfBf-wiMaJ06L0TsYegoMgljflz4VIafsw,Syndrome de Bals,cry,haze
Nv2psu0oK3LP-g_9a6ZdMtHXmeCC0PODA1yUHfIUiWEiXLyO4km3c4H47JSFhUxu8CuPmov06JE5XA,mori7OeY9NPvwm0lNqy_-MSyYG4Zh7pwP9rSpnT0bZbknw,jimmy boy,brujeria,哀れな
dALns_mk-LIJEedm3htOLfW1L3OgTlrjtmWUuXn1pyGyDNVLbwycXi3xxPd2n5Aj8onpEyQ6oyiTSg,1eU1kskLaEaOflRggjp74u9boc_Lo2zolK_cdmE14mXWL8Y,JAY3,Jay,lol1
GINoKFg5wYjyW8BKtyDuIAfOifmDvkv0aHlYccS9v9-AqQetTw3-kBGKNXXTs-Gj1OgApLxvJleOnQ,kwyxQXW7yKayAD4qU_tEyN0X00rqie9WPOpUjYaK8oVZSnw,PâoQuentinhoBr,PâoQuentinhoBr,Pâo
25zVEE22MaCx_hxJxj89UIkY1WvRxgJ4_LU1DJq6tjzbavI5nhK1IB_fvPUg2bzCgXBA6vSY5A9UYw,oh6m3UTnkZ2v82nKGyVx3avBBztimQZebr127nSW8FLeFFE,Suho Cheonsa,ESTOU K H DO,piru
PgI6DLDd0Xns0iJlH8L7YG_RHiFXH0SPDUJG_sdJ-lzT8JJsqg4FnS5hkoMBSyWyO051DTW4cTsKwA,E-Pa8xQvX5o7wkxQ8XSsT965t93bIVmiRezFVFtNgw5TMCs,TicTacZilean,TicTacZilean,157
l3rSzOms4Dj5KgtKFdciLThrd4NCnGTuni7JuyHVLKaNA7Gy6IzP-iFO0gGeNESyd14Yoy2PRbMXJg,FmfgcPnB2BLwDUhFh08YdxUHAzst2kjL7Ks3Z6NtTAQLdw,john kenedy 9,shijimaruu,shiji
rAlk-_PppEeq5KZ8lFBLO8sgXGzJc3XV8HBzBwPRrFXDazugAF-y1mGamr4FbDjYvNsLI4Zxk_fZQA,ULYV_Kzdka1NAgw_tn9cAWle-ktjvcvzk1ZcWaXhEOqQDw,Microondas a gás,Microondas,00000
PFiN_DujVLYS8Qny5wOm7FzdCz2tnqWVdBM26cU5PD6ui7y1tQTlgjMu9AIBbFCKHr58MSlQAB89uQ,OstPvv9LQaEQXWhmAukdV5DwLhcnPkwlxcvGtHrIpJ-AruY,Burnerr,Burner,Diff
vBjxypDb8k3DflSTvyFvcOqZTFDr144FM7JVAi_SjgZ36icqu-SLJ6GcOSfFBCskGeIyW2L04YNoYg,9KJM08wvcl7zH0HHL0awivzqPdz7xK20b6Rd6vkYWyM_,Elma Maria Pínto,Elma Maria Pínto,BR1
YrJhsDK39M1xcneBYMZuSNBBagzNt7Y1GJ7sBhInocbdcOrQFoqt77E_zoTaA4GhSZuGmPjPI3kodg,K7W37up0uwhWc60io5ucfg7dQO2W5QWkMA-MTdprSb2rM3oBFgW6FuBZBw,001,001,BR1
8gHlBJTpZRTZgmcis0sHOjwbSxL5oL_q1CWrjYaG1o5pYRbC916LJH4eGJIUxcdOVlDmSaHerHkCRw,qZuIdE9l2o_1wPXn9uLLSG1LEmsarQuTOcTKk1W-ZwHA5lE,Ego Sum Unïque,Tutu,BR2
eUDY5Yuh86MXOPqJqeo2TaQhEq0umzdTy5iai0GvdPI7oZa6xkr6wXBTjH_2T9a3ondew2vKmw-lKg,c7ChWXwgngwcwS7qYD0P66EAMGtJXDBNuFsw6kC69U2ZRLM,Qíyaйa,kant,0001
3QoN6rlN9bzIHfK5r2OA1lFQgLoFHkTniwVna11QCTXxgXvivBz9NSS4S7oc22Ey4aeMxZR77vBJTg,BfrINSk0zTwpZyykqYuct68XLmI1-R5LsE6Xb0FBemH63QFIQO3H_0869g,zGLISH,zGLISH,BR1
tEDRj1-WHxC7mTM3offrOs3PuUR9gzWFAU4HCPIPtlPjZlEEuoeuxqsTAbIp8Lm-kAF9QOZ9Tkv6FA,Cov9NM-Jml8ks7ffxulVGWo58oR-CGfdGl1gscYmNR2WwUY,Zyra 1964,TEEMO FLUMINENSE,teemo
G8vmG4-qOsYQDGBjpQomfk6es7Gc17scTTwut1VgW1BgbdMHbQzAHytNF3LwniHm7--h4VBrWBZeDg,nZRF38JWxKvH-aBazJzSoqtYJM3sxv7O6jsZ1BZSuJVdTg,noisecria,noisecria,BR1
hBwgU3Xq8dGms0YmnR5F6LPXQcdxVLsg3qHB6QRVHTJX0HrrL2t_-UgKTlQTy7EfAOdKKzyptIlHqQ,axtK4lPiQ9c50KxOq1A82e-SVKbm32pG09JgI8xpwpuqztfzJG4vjgxxDA,Princesa Alba,Princesa Alba,BR1
f7-x6NTijrXStSmcBte_Wkonj5nD20HvJpua2gFDil6ySA9hawjXt0xWCjx_zYUUkawcNutJlGA9bw,SnlhRE21jz8nOlTB-fbw3tcct-ci-_x9acQjSaA-9kLZEXo,Maurim ,Maurim,14794
j7ovTLQOhDen7ZRToax7YDC2ErkBdaxi4Sp90aPNoWg132dAsg3sXp_TiATSaig_s86XN1T3BbuDZQ,EWRC23Fc7-qRi-Ss8obf4c_uvE-ruirjE9i9bUtHoj68bCA,MACSH0W,MACSH0W,Mac
mXIJnH9VvNbTAKgnOZA4rWy4WA7__SlGXqC9EIhZIRAxjniai4gQrEXpgF8lufme_6EjbUoJEXanKw,7RO21AZhR_Lg2XnqbccCf0-CtbwjLkKC9HnRgRy9UfHIpA,face your demon,face your demon,BR1
SeXv1O08GoqzZ3Umc-SoH7up4er3oKmg14Uw4V_mvHoKwlGeIcPyAyKvVoeYD1b1dspCttELFm6rsA,00_B_7xTrlAPyMAl7nN_RM0QPYBgq8cD250fb9dMXRRRbUW6dZEUU93PiA,tosac,APDO,CN2
fCzJRUwQqTOjaDV4cMwvQfM5kPR5dXO3oj6ijoXzKO1SEB5XsKLvj2KygSNgh5K6dcYNexbsAd695Q,-CYFrQW5n9V6NBTbgv-0CaIkgj7vZCaBiAs9Fwd3fdTiRA,Jorucci,Jorucci,BR1
lECVdkUhaA3HWWmE6Cqb_tHB9GA7cc6GZlAwhUWyUbSbSrPXitxAL52uPv4OdcCkew0RSnnxmGsdDg,kD2QPTO6pzIsz-z2OQKAk_rdDhRBilSN5liS767esvKyIQ,buno linguaFATAL,buno linguaFATAL,BR1
uTAzC6wehlXpqp9NzcLa4m113Dc9RZWYetTOgtpkOEAdSGMqAbMe1-BpRN_TGa7puWm-Y1lGWv8PCg,0DBuVFUS9FKpy2nHi2DAdGpTgV6FoYSMloaTkRa6fgxj4Cs,7bec,7bec,BR1
eBQ0ZVqvRelE8GpOjFB4sh__6qgzyU7cjmhI0d15thuWr1QUueiitnLvOztSpKj1smyeudc2l8u7mA,tpp2tOmjMlV5826h8g6H2C45penvwsJBymiGrDa3m1VJ,Trigo 11,Trigo,11999
2au6PaBzXykf25cxulRwVtTVjtW_j6Vv-TYkGm47zrh7r21CGBfTgNWhNJ111EMigeEbTg_8qTPh0A,AOofgWJqEyMDGTFb1tu9jYrvJAptYj2lmNngKJVZJES9TQ,Nunca1,Nunca1,BR1
v3qhKNY62viOjEu4nznnDkI6xJg8MGeMtfn9saqbBfxku0uq0lSQl2aMGiT4xGfotcxSdMgmSl8E8Q,zv-Ap5iceOZ74O8nLspCaotzDRBhGq2VC21HvNLBlkLHWUtl7M40P5s0-Q,TOP99999,TOP99999,99999
o6Kn8ItvPd6PZx1HBKWBZWAJarl6Hil2prqoMe81uDYRuA33NqK3KVMx5ES2KGcsnvAu7AsN48MYOA,4ts6P0fq6LWVWS6W7QIWUv4F4LJw4BeLcRQv1fuBsSlk,UDI Gavin,Gavinzera,Gavin
3m6SIrtSxBbeS_aJKIROUmtPeBWRPT29bdK2FOAQBJANjeJs3aPBFDkqLTjbLb64lieKMAa8wA0A7Q,5ofHQM4sigQxKBk8xBPGdfvK36H50r7K9SlU-jy7zsGYY8Q,Chotita Quesona,pizzon,001
lU74QU7YH5mHipNO4m4Wt3sKHwOlijWDhh7ApNvwA0j_szNjDk3gArAXLof7mWgpmbWu9-dN4S8YIw,IWVJULkzBw6OuqtT7a9Tmu8JjdIhns0vRQ2YVKIHzyLnhg,Caveira740,Tsuyo,7401
BMA4CiXXx6tpjH960ssNKJljW2lTxpsBRKW5gOdTBflBKu6GjNuPfrBHsURHaRG4U-j46QFgcWPLxA,wLVFkptjm6uXoWqKm137wTvY6ErC3S_3ZblG99AbHlGpywo,KayzenShow,KayzenShow,BR1
H4SccLORMdcT3iO88n_PNh9NCkopp9D4Y3HfyizIjZA6wu6UUq7WHOB-X7kUDzAMA18ALqTUEE5tHQ,qp1yFHSyWSgcnWAw7Hw0D736hmyx8Lq_cXVSBLAGeHnhPmo,Meaun,FilhaDasEstrelas,Micka
i4moTtvToc8X1mVKijr-mR9irX_sTHdwt6iBwJeVdzZRF_4Xq8fTLfqTL8vxeTtM5K3b8UdYtFgTzg,oB7cSW9kGubZkVY4WrbQusVeo8lEULXNVLU2yAKDfWafZA,Kamuykira,Kamuykira,BR1
917cThO6db7BZOTei_ynjEZRBpBwDhyoPO3IIgtKuqPks7bNrLRg496SL2hJJ4NRTVZcAAlY0oBW7Q,gGrnjL6EdiLNM3swOQAlkj41yG9mobyB4zwdOMsFS1u30hc,llllllIIIIllll,Alice Rezends,BR2
I6I7ujqsY-5LX2HUqTS6ejn1DpdOjUQN4_ZWdTLdjHKgQkvzu9Y2pOJoRrO03pj6ujbXgiFdIVeh0Q,DYz-0W_NDURd6c_wE_6ahdhppxzUvScTp-_KAIFnWRitqwA,jïll roberts,juao,0666
VQW6Z7Jp3qhrMQ_7JKOdxJEYIIxhiAuWJlV4LCuyHaCF0Myw8pmvdTDCAH0-XwBKZiHqcysWbU7XlA,OwEO1EOw8_OaDplBGrc5wXGCaCBOTLCDy_hXJsslh_tLyHo,amo feedar,kadu,999
2sxH5DImWQP6JSDS47D7irqFsLN14aYKujCEpj8erWJnxg2N5y5TQxaIHcNGcQv87M9YAqm8euTjBg,QNzKUC3SvjED-kycNS8L88ZgzF1HZ-i56e2XRfHKiK3tCmc,SbielM,SbielM,BR1
WdH___W3uIe3MF2MLPZbFGdLGA0G8eJka6tnzeKrNTMPhG5bnFNqp_ZQMKXzEnsPZ39E8xwyVpaMEQ,I6itWbB_kDONOOdrtL4vwIdLClE-Qw7-ojWDXEgJ14m_Rb8,Yenni,Yenni,BR1
T2PxpOCrKgEltiM_JkDVqRjPKGYwPi-QmLLqqa72E7dMkS3u8I1F8xdytVQ6ybPAN5t8ZYEsczrS9Q,g6rirg0ycVQquuAAPJUJDWLk_QTpwmPimCbBhKL44cpYpJA,zGustaBR,zGustaBR,BR1
f0FIFxfrMm0vJgxU53ZBRmlrFc4xsdB6IpJLe0PmvIaT9mWkQ-ft0XuC2-_-2WfdM75TstIdcXq-FA,rwcTptlSJUhZERkwswnx93Nt1JaSByad4mulIY2eqPlnSr0,Je suis marié,Je suis marié,BR1
DQkxULCUDPiLRy4i6DtUNTUNK79RcfQUjnmJwaYXrQW5BVC9Vgj4hw2GkfKRLdzdCWCTeswV5UPAug,Od5zyKYnHnvbZ35yeF1grXDV1MhensSt-sKhJEBw7uJ76MQ,Je suis mariée,Je suis mariée,BR1
MZrNnmq3FtB4zXyC-OfLQSlx9eXw-3QLawjsH2KBsW1SaS4ibtKd7OPYP66H7DsTfhHW171lt0Oggw,uB1QO0MqzogEQjyy_xkkcBrF2TaRSll7BTrDJxLc_Jfs,Cu Fortalecido,Cu Fortalecido,BR1
FebdcX6W0DmrOsLNRQcC4YkY21TaMyIp-YZ1N8ZREISiXUoRn9HlJMN0ithG9mjYDi3utSghrU6tpA,efcsIclXyqbTm_d01GnzAzZKYz8PSaeyqHT6ChDtpYDYuofyn2hWPrJnkg,mmmmmvvvvvv,MVjg,2945
ikSHQ_og81VMlYkyd_X9T_BMnJj-B4WO-TkEkvXzsfMhMDq2vO6wBVlwVPzUNWidflXaZL5NCbdC6Q,J1Om3IScRJzcufBCYAkOLGdhaWP3ptxyxhA288PoGI71J2c,arturo,pky,reset
WLsgqyWNWNDA3Nt8PFm_xtCXDiX3hIaRLJmsbSI6WN3_-UNhw44QOqwD9dyn08g8eeuuWN6ZouvwSA,8LqMhe8p85RPvD4kQERFFZY5515XGGYFwTkg_NFFVDZHpg,PedroShelby666,PedroShelby666,BR1
dxEhqyFFNQya3d1lerdTpHWMSjPGJnopnnhHVsI1_LaK2m3BeiG1KNFRGVIsWvQ5nNBRlbqiOkQJSg,vMFomWiXazg1psZp1zxt0nIHLoxK5OzoqqPMFanL-kMxJA,Líllie,Lilly,LOOΠΔ
Gj4HYgGNUjHCKAlC3-obUqayKmIZp6paL-zyOyAFjCt9utmG_neFH3BTd8KaFR7-8skNNFza5xXXng,3SYcBbFxkZfVCb33hM1EAtkAFqECcLNMBA9JWH4l9tIvDQ,Mastereloading,Mastereloading,BR1
cfsO0RqoOSdcNmO3Kf6U-tUtuHMh0lT1nfbAxIClAq-CEM4ZZca-aMKSntgkf5qvOJiJN6kH8sIGVQ,pWFi2irzGzCout7aNooA3pOl6Bo3GmTnJPG5TErnKjCDBFE,fakedoLoon,chovyj1hun,77777
8YM6svcjNW3wq0hlIVr4syLxHQ7aPXWNhZuBUZs9C9wwLV5WLSC5O-VWm6RRSDXiLo6D1HyaKpXI5g,0nrlraSFeeGJIefuQ7H_Ss9b8gc9Bv5_SRP0Q9DxKmcy3PM,jhonyn bahiano,TWI2T3R,BR123
HtLPDgvaLedahZxrJaztv5QQFe4zb87iU8PKQsmDJj08ynBp3SANd13ul62PG9yT8H_KWtJbw92FTA,L7U5nsyvoHJpNt8Hm6Rq4KZa4oDb5t9N6SCQuCsJ7QYOOw,letalkyler,letalkyler,BR1
2ZIUyFI1n6FoUd9zKblnPKF_uLADkIKlvNCvwTPXbxvcqPSIRqvDfIGUaZdbauEkCyl8o9lERxhOxA,QIJwopXqtZE27WMrkiEyngOuzeTx50kbxTlpscBAV10Y8VI,Mardukz,Marduk,Duk
Nw8g4ocFr1j043x2VD9kn3j0YzeZhLaAXIqZYVw_Bpkd9wERUjkmnjyrxeZRx2p7QHBPPjVxUZ-TLg,gv_ZuOaeUeUvxhsF3wLpYEMGGVEIHRonhjIh31xE-o3-AMw,Theodraxs,Himura Kenshin,0309
UkC6ZmYVopGcx6NplkeX0JV7RlPoGFi4sA-1M5K_DYqZao5weUZbzyn4AHhY4LsHxXiR41LH1bA-gA,p3n4b-k6utzNUrBGJmkKFwtQhkeZSqVIs0KrO7QJs8Doidw,Yukarina,프 로 스 티,lol
V9mM6aPReBkccobVz657tMXFSFDbeIGqTBr8HjPogx-JNI38pJA9gf_FE_J3Gq3r8Gn30q9hL9MREA,3Y0EdyPkKhFXc0rBcNqvzWCeu0hluRSfE18_47QhvS_j8KA,o vitim resolve,jvmv,2003
n29cuLUCKD67VZ8C50OGKjYLTbR4VrRq2CP-dnILeZvi20g_UBV4GrY_3yv918STepQHrZfpllYszA,pWudiRqCfq5h2YKfPV0l0_gdH2PPTcqpp0WeQcn_4XEGJ7Y,Daizai,Daizai,0000
QgdBGXZf41UzTHh6y1fgwtDZpq2F4YWM9IDXFla168KhFwAJ0xtKTdqHk3iEc-VV4_RKPID4BtEbSQ,VvtJJbOZfvIWdcR90DYP0WX0HqrNpzNe20bmJ7v4iDXs,Mercury Dragons ,Tutuca,2905
IZWjekDiesGCUbwD4-Cq0cjWPH3wdUyaec06QYJbXPF60CPmpUJA-t0ueVlFLwEK-rJM3BtOJNZtcw,f0Wrh4PJOE7-L9WQ5LXICU9cN3G17ShYNNy4BA2NAFG_0YU,Luckyyy,Luckyyy,azar
NCOWZowOZG_p3Gab0z7ekm0Roea6FARZtfFdorD0WfUy-DmKkjZOwCql7FNvCK-MNAdgZ1x6RnK28A,sxUHM6UGpbPeY4FTp0YTq-tow9hj6Aqo1-ZJnd9xvatzYQ,One of My dreams,One of My dreams,BR1
8csGmbZKXJIlj49GlIwMrzHKRqu4VK19b8BKmKDTIMxc74g07bXZ-hjNen5Bk0XkqLt2PG3xPzuuIg,-Qk7EVeDvtyZnXM_1mwH4-KKgI2mrJ2S3Tk-yoGCWQI2gdw,Mandibula,narnyy,4568
KJGGGKYsoJhxmQ0b4Cf7Ed_Z5rgT9LCPfQXkHfDGRV4T1xpbdD32_nP1v7Ivdc7d45ftzBgZ4yTRCQ,uMRQal7KKB8eueRMgWxMgIAD-ZhLoIsavUUeQbjTXkqOUpyA_f0RcKoUHw,I3anana Pancake,T1 Gumayusi,BR4
fplYU4lstbZPtNRfIIHyyeoDAMDXIVoQazK-r2nD7dHxaL1X5MCdyysJ_HHRCRGDuvZx7VSNWQWgwA,wyXSxEgQWFLHYmsYLgKpx7i4bH6meSUtdtj36XzGLiomQg,chína,chína,BR1
DllFt5jg21OLwBsWoQqkD_0GsTDEnpT2wS56IZ8oR8RNSvJCPxRJ6bClnc7PWaGM1M-i_efKv9GrdQ,nSYKj3eRpwDZ0Joxg5NGIeJ_-whaWBWaUravExaD7yG2Mf5GOZg6b6ELLw,regalladies,regalladies,BR1
tNEvIYqzOq56flRGytqItZslAMs0l0MPv4qlNzqcmh7Yn4gT98gaRU-KvIK6YecnaX4Hb27nEJU0TA,EpT_I-fvZMpoUe6T_ICngDUToWk0OkOPGZH7kkZ1dB2rvHk,0ykwem,Oykwem,GALO
pHjNMVbvPYAvOhy61IqXJqa1mimM-3BRHwG0THSSifY2vBBL054pIxESfnrXY9FqmPFBxxzILHwahA,ydTqbbrDw2dqBWmQu0mrdU5_yjHkr_SArl9gx9pmW6yUcfk,Slash Nordestino,Viego,6964
aBH19QHn8xCrwKc3xC7yRByfwOG-j4HuXhR4iadCeZrVLY9v-Ja-H5d0VMHzqHPRPI6ar09eBFHUWQ,0YUix0cRKFiwPXQHrbneMlyt_IxtRWpG38Xd5NNqaqv5fjY,Ellusive,Ellusive,BR1
81JZPO6yxIkaSX7QY9bbo7UGC4_hBqk78V5lW6bwesGp_UdnkMPP9PFX9hwzuluXVw72REd8d0afVQ,kBIK5wPIn7gMA8XSXnXm61-8PhcmkdiWp96o_59MvbQZwQ,Trans é a call,Sun Tzu,sagui
FsXcNZyNSS8IS6YgoIdrETN2ASWoX7cZpgP4b4H3o8yYabbn0OOPW3n5mq6k8ZzV8jxkAw4DNsyWOw,OejIIn61a5XmBa09qOXcDF8bWLJcpQwiGQSJbAMF2mXoIw,PH4ND,PH4ND,BR1
j-Uxu3hPgKjgfmhd5JYD3HOCwG1tQR_CimIrltfv5ep5V_-FECqxljmoqouIki5ymFweSVIkRXj3sg,RsmhY8QkGz_QC-dlXeyaFOwSR62tgLii0bTbrpv5e2WNXw,haxixe1,haxixe1,6969
4apO3Dz3OdyagNAtXBDYbN7GmhHCTWLsoLg4Oby-JbSqK5qH2rTcC3LiyHQ_pxZeTFegQkYzcHjLDQ,udJqndqblxcrkHXqdPnFExy_Usy9ZOYFD3hWhCKIpwrduw,Nikkah,Shund,Shun
